year,age,prev,age_str,freq
2015,87,7.497620129811118e-4,0.003902318355445038,1.0038560942319745
2015,88,0,8.957838009953444e-4,0.9992255227401664
2015,89,0,0.0014269643187269116,0.9926746934897621
2015,90,0.0011027187111683605,0.0027226841200135984,1.0017689294420913
2005,16,0.062398419224552124,0.015285759289664722,1.5393496018038864
2005,17,0.07032891902400405,0.013005553544547556,1.5190178962638092
2005,18,0.07741915457746149,0.012847041413025478,1.4211896866638494
2005,19,0.07379157333488612,0.020842252521808467,1.4271256369561758
2005,20,0.06202962058082117,0.021692999234705537,1.4199479992346284
2005,21,0.052222040219354324,0.016562247072301965,1.414487218055331
2005,22,0.054716038529923565,0.012785670618819103,1.3404625122397926
2005,23,0.05320970556024821,0.014448406837518624,1.3878828862471904
2005,24,0.04911957820078718,0.010569436528767778,1.404863001160065
2005,25,0.04575182502407043,0.011631958511373011,1.3473637188308658
2005,26,0.043473929941020194,0.018268913453063657,1.3195574724612067
2005,27,0.04077506102673934,0.021493682761649223,1.3220830292159433
2005,28,0.0401451005971113,0.015752299571274386,1.3041796524619524
2005,29,0.033094386703206774,0.02470059914469959,1.2652243551256341
2005,30,0.03289843502609274,0.02030664451690273,1.290705081048659
2005,31,0.02874133661390451,0.019797034014809103,1.2430607460128498
2005,32,0.02193807838122799,0.018176525737128985,1.2521728817227318
2005,33,0.02406241912996016,0.02621256855303607,1.2286140889717265
2005,34,0.028430206969177113,0.015010305423279774,1.2166991528130104
2005,35,0.022529393937413326,0.018631009692107414,1.2115207334977096
2005,36,0.016954783082347644,0.02157709336885434,1.1838405081202408
2005,37,0.01952842557471385,0.014181485903249146,1.2416700327630872
2005,38,0.02416143235301387,0.017984293931653045,1.187016326988716
2005,39,0.01704312078744572,0.015462041786420255,1.1652490283953065
2005,40,0.020001050228192582,0.023956738616128414,1.1921461778879694
2005,41,0.009222298207325636,0.013783084442041625,1.1874845171178854
2005,42,0.005560221787797409,0.022156901906500607,1.2121976174338474
2005,43,0.015430242027758518,0.015595442523436882,1.1513254140204354
2005,44,0.00730877645609527,0.014119259723377972,1.1792246747488813
2005,45,0.010659565764345704,0.017600552485049926,1.155346507485503
2005,46,0.006440647435409555,0.01794524965921946,1.1363177896911925
2005,47,0.013750920618975149,0.014357111037675119,1.1933115737453726
2005,48,0.008483232160291513,0.01802420175516467,1.250362327933125
2005,49,0.007177966158518196,0.01663339942629363,1.1408080856344993
2005,50,0,0.014733317389977256,1.1530915589635866
2005,51,0.006799521718007302,0.023223515287175388,1.1048557761263584
2005,52,0,0.019920973668479287,1.2807321612167588
2005,53,0,0.01925447467761374,1.2997102186942828
2005,54,0.009204678564478826,0.015032940412380423,1.1048816005254876
2005,55,0.0013426848933220641,0.010506832358168532,1.093887621710915
2005,56,0.0076165503533504805,0.014315413464229985,1.2049478718838393
2005,57,0,0.018066251389926378,1.1843061929718475
2005,58,0.0057757639223656315,0.017502751928261694,1.1958826665646742
2005,59,0,0.010937272148645462,1.171336394865441
2005,60,1.732121258872692e-4,0.015323410774014362,1.134210605776695
2005,61,0.0037173914352033387,0.016550911053438675,1.203868128703301
2005,62,0.004199665275160949,0.010560690413687377,1.0192405697362361
2005,63,0,0.014162880953880913,1.0805539552142351
2005,64,0,0.018149932245608416,1.1111357143997038
2005,65,0,0.016720140207057064,1.251587195948733
2005,66,0,0.011870543011351833,1.197248857287769
2005,67,0.004096552812064447,0.011896649154081378,1.4374602255588151
2005,68,5.250501696488513e-4,0.012630281790077913,1.1587143623202087
2005,69,0.0017103105992291188,0.010141575269417388,1.099717603447788
2005,70,0,0.013604015372467176,1.1205630453872057
2005,71,8.861131334473879e-4,0.010959817188345771,1.1095392280168794
2005,72,0,0.008460752912117262,1.2009391155784612
2005,73,0.002379745793373411,0.011574006974910105,1.0034689949482865
2005,74,0,0.0031019918530923365,0.9988714063419609
2005,75,0,0.005194659464379862,1.2024682148017125
2005,76,0,0.0037295532008053607,0.9971546624381514
2005,77,0,0.003217205060846409,0.9975757357573661
2005,78,0.0012461929042745384,0.003015280643974895,1.0077449809060606
2005,79,0,0.0014268211404960904,1.0019108872650586
2005,80,0,8.566447910016055e-4,1.0061733719754753
2005,81,0.0028843974117880623,0.005895427699188981,1.007828901554158
2005,82,0,0.0013927530283362986,1.0046253278397779
2005,83,0.004109433612481367,9.203747217274892e-4,0.9965274753295493
2005,84,0,0.00576338221843495,1.0076709170247888
2005,85,6.008950825154308e-4,6.772666271148554e-4,1.005503982457737
2005,86,0.0022634916642177445,0.0026095806985163873,1.0015695817093788
2005,87,0.003903926005113875,0.002037385193676588,0.9939020834734431
2005,88,0.004526145494313487,0.005204673681625008,0.9971239683604365
2005,89,0,0.0056374701925172846,0.9997171766580769
2005,90,0,0.0048622155008296464,0.9995137209712548
2011,16,0.071750670515723,0.014565583470119112,1.432527113680561
2011,17,0.0707371881966415,0.01434526814993906,1.375639687250548
2011,18,0.07080887996676218,0.015001640561601227,1.349677924961871
2011,19,0.07089875234779935,0.021595206985457513,1.291438532874638
2011,20,0.06564006448110306,0.016800412621979184,1.2870700949483327
2011,21,0.05948226327972035,0.011404117293200797,1.2944383222666276
2011,22,0.05606386065303004,0.015459535246168497,1.304367358200625
2011,23,0.05390754044555039,0.018553220199317776,1.2821178698130515
2011,24,0.05319908477438032,0.014900806625329392,1.3009130472576917
2011,25,0.048902545145844245,0.015482288584640532,1.2983396440353434
2011,26,0.043706682214966895,0.017815761598832403,1.3277386007824108
2011,27,0.04537627497880103,0.01169401037608836,1.3148839278679123
2011,28,0.0455322501192049,0.016600409249505368,1.303495009903812
2011,29,0.040495506259103094,0.016883674515656717,1.2975508068802828
2011,30,0.04254974955577861,0.01011132683354665,1.3078278308769624
2011,31,0.03151167528489119,0.008812828925942047,1.2821189315168495
2011,32,0.033687615774879796,0.014987979161932063,1.2389951413635152
2011,33,0.03062782676065019,0.006557291672807792,1.2553346260137017
2011,34,0.02618259248409558,0.014731290890217954,1.2281408649493806
2011,35,0.030180179997835697,0.01719583218944838,1.247732501010996
2011,36,0.026821331638395188,0.020517050226268506,1.3098786390003547
2011,37,0.025764721205282552,0.014735425879365525,1.2611628981725436
2011,38,0.01963863456000535,0.011815400765405557,1.2272868396177834
2011,39,0.0203307016438024,0.01969698666944476,1.2046230609845356
2011,40,0.021050677252264356,0.016136652811038005,1.1960170442208846
2011,41,0.020717297791880297,0.01738402203441468,1.214598616451411
2011,42,0.016106881450635553,0.016798608870619586,1.179145227605383
2011,43,0.011871716417370032,0.023317827447262553,1.1685220059181562
2011,44,0.011766877566225936,0.02053069502057897,1.1544843138906118
2011,45,0.013088856503188064,0.022935874449671212,1.1413598623120138
2011,46,0.011375106801499916,0.01920442504403976,1.1781532565274506
2011,47,0.008374057912975127,0.015805957422085504,1.1739698077589142
2011,48,0.007490625592766703,0.015516814126512953,1.1157662931518275
2011,49,0.010826957277407626,0.014677635105550757,1.1764241413872645
2011,50,0.010165697477779762,0.01794472555329292,1.1506475959513938
2011,51,0.0046479441465034094,0.020936813484634612,1.1209797223289322
2011,52,0.008998556905142082,0.014505999656097121,1.2118134904071431
2011,53,0,0.010957035573402357,1.140274188019654
2011,54,0.0033072065420119067,0.017984540769936278,1.1331228904752975
2011,55,0.0031595776211581364,0.014579229321529054,1.223217814668372
2011,56,0.0021616813828998767,0.015489721341109968,1.112880359278626
2011,57,0.010235562956547942,0.013855398854190685,1.1229463051251427
2011,58,0.004622047747746304,0.006997280252283121,1.1019239213350882
2011,59,0.0012263648661570503,0.022705252532987087,1.3289909737875267
2011,60,4.5572038405328327e-4,0.017457829939708798,1.1783359272911527
2011,61,0.007104080757577116,0.015773276811700113,1.1261582710269622
2011,62,0,0.013815270520810814,1.1521279874020385
2011,63,0.00817563682160878,0.01872515042707169,1.2270835093153851
2011,64,0,0.013828004510439843,1.0238163713785764
2011,65,0,0.009169225920009183,1.0901832683575594
2011,66,4.7223878947597227e-4,0.012605414193585242,1.0340650056412644
2011,67,0.0012640687694492549,0.015948783971688224,1.0833915846019897
2011,68,0.0025587085062026534,0.013616419319864629,1.1782881077772536
2011,69,0.005059791486972486,0.01710245048693025,1.1919445861806952
2011,70,0,0.014757223106786874,1.2030895370230905
2011,71,0.006543741373424067,0.011363925281717473,1.0911977076694237
2011,72,0.0019683970117521125,0.005590011375384556,0.99921926870078015
2011,73,0,0.006724775639654488,1.3589680199070606
2011,74,0.003462159319946999,0.009942432385231162,1.0024006017742058
2011,75,0.0013908376428514342,0.008012584232247039,0.9972441407440887
2011,76,0.0043290982516393725,0.0037916652235161306,0.9946902431538328
2011,77,0,0.0036891772331194704,1.0022409682684277
2011,78,0.00189806163907213,0.006621252212788709,0.998469488178632
2011,79,0.00122981900960749,0.012546912784091367,1.0013004400861794
2011,80,7.943992614811323e-4,0.006415495111297133,0.9982111011158895
2011,81,0.0019613806306186653,0.00430063697744759,1.0055526480145247
2011,82,5.788458881455273e-4,3.043039960643054e-4,1.001340589329286
2011,83,0,0.002022351896315498,1.003086369132069
2011,84,0,0.0019987687924541654,0.9958302456255919
2011,85,0.006509593915940581,0.005985422679459005,1.0048499652053502
2011,86,0,0.0022291826470515136,0.9987394028309027
2011,87,0.004508449738171693,0.005268294428125509,1.0010011199213462
2011,88,3.888082794474525e-4,9.078657814833935e-5,1.0011112058234395
2011,89,3.9682196281831944e-5,0.0031423367847623397,1.001013015274821
2011,90,9.77740967078778e-4,0.003071916539654027,1.0020268087460436
